,Customer_ID,Transaction_Amount (in Million),Transaction_Time,Transaction_Date,Transaction_Type,Merchant_ID,Merchant_Category,Transaction_Location,Customer_Home_Location,Distance_From_Home,Device_ID,Card_Type,Account_Balance (in Million),Daily_Transaction_Count,Weekly_Transaction_Count,Avg_Transaction_Amount (in Million),Max_Transaction_Last_24h (in Million),Is_International_Transaction,Is_New_Merchant,Failed_Transaction_Count,Unusual_Time_Transaction,Previous_Fraud_Count,Fraud_Label,potentially_risky
1438,87463.0,8.0,21:14,2025-02-07,2,70656.0,3,Islamabad,Lahore,116.0,227044.0,1,17.0,6.0,5.0,3.0,5.0,1,1,0.0,0,1.0,0.0,1
1439,79316.0,2.0,18:36,2025-03-12,2,92546.0,2,Faisalabad,Faisalabad,264.0,215776.0,1,4.0,5.0,22.0,4.0,7.0,1,0,0.0,1,0.0,0.0,1
1440,99720.0,3.0,08:47,2025-03-20,1,30077.0,1,Islamabad,Multan,289.0,632138.0,1,5.0,1.0,1.0,5.0,8.0,1,0,2.0,1,0.0,1.0,1
1441,39225.0,4.0,11:39,2025-01-07,2,17767.0,4,Faisalabad,Faisalabad,443.0,496729.0,0,38.0,2.0,15.0,4.0,6.0,1,0,2.0,0,1.0,0.0,1
1442,54608.0,7.0,09:28,2025-02-23,1,27285.0,2,Bangkok,Karachi,242.0,143505.0,0,39.0,2.0,14.0,2.0,5.0,0,1,0.0,0,0.0,0.0,0
1443,23466.0,2.0,05:44,2025-01-18,1,99413.0,1,Lahore,Multan,39.0,479051.0,1,27.0,7.0,20.0,5.0,2.0,0,0,2.0,0,0.0,0.0,0
1444,72204.0,8.0,12:06,2025-04-11,0,24489.0,3,Dubai,Karachi,540.0,266020.0,0,22.0,2.0,9.0,4.0,5.0,1,1,2.0,1,0.0,0.0,1
1445,49905.0,2.0,23:21,2025-01-11,2,72605.0,1,Multan,Islamabad,374.0,728455.0,0,28.0,6.0,16.0,2.0,8.0,0,0,0.0,1,0.0,0.0,0
1446,54197.0,4.0,02:34,2025-04-09,2,26587.0,0,Bangkok,Multan,306.0,922958.0,0,9.0,5.0,2.0,2.0,5.0,1,1,0.0,1,0.0,0.0,1
1447,11251.0,3.0,04:42,2025-03-09,0,62448.0,5,Bangkok,Faisalabad,512.0,532454.0,1,31.0,4.0,7.0,3.0,5.0,1,0,0.0,1,1.0,0.0,1
1448,55465.0,7.0,07:30,2025-04-20,0,24400.0,0,Dubai,Faisalabad,478.0,991314.0,0,6.0,4.0,23.0,5.0,5.0,1,0,2.0,0,1.0,0.0,1
1449,96232.0,6.0,16:01,2025-01-18,0,91740.0,2,Kuala Lumpur,Karachi,273.0,612860.0,0,27.0,3.0,22.0,3.0,6.0,1,0,1.0,0,0.0,1.0,1
1450,30092.0,1.0,05:45,2025-02-08,2,50018.0,3,Karachi,Faisalabad,86.0,807842.0,1,4.0,3.0,9.0,5.0,7.0,1,1,1.0,0,0.0,0.0,1
1451,51841.0,5.0,11:59,2025-04-02,1,85267.0,0,Singapore,Multan,480.0,482631.0,1,10.0,5.0,20.0,4.0,1.0,1,1,0.0,1,0.0,0.0,1
1452,56547.0,8.0,07:55,2025-02-26,1,99188.0,3,Faisalabad,Faisalabad,519.0,264260.0,0,26.0,3.0,11.0,4.0,9.0,0,0,1.0,1,1.0,0.0,1
1453,72165.0,4.0,12:29,2025-04-21,1,58670.0,4,Faisalabad,Faisalabad,262.0,416741.0,1,37.0,5.0,6.0,1.0,5.0,0,0,0.0,1,1.0,0.0,1
1454,30850.0,2.0,13:15,2025-03-01,1,71637.0,3,Dubai,Karachi,393.0,298599.0,1,32.0,4.0,23.0,4.0,4.0,0,1,0.0,0,1.0,0.0,1
1455,62586.0,3.0,12:59,2025-01-15,0,46430.0,0,Multan,Lahore,504.0,708036.0,1,15.0,7.0,12.0,4.0,6.0,0,1,1.0,1,0.0,0.0,1
1456,50886.0,8.0,00:27,2025-03-23,0,96245.0,1,Karachi,Faisalabad,375.0,455127.0,0,7.0,7.0,3.0,1.0,4.0,1,0,0.0,0,1.0,0.0,1
1457,24176.0,5.0,08:38,2025-03-24,1,16046.0,1,Multan,Multan,195.0,544763.0,1,12.0,1.0,24.0,5.0,5.0,0,1,0.0,0,0.0,0.0,0
1458,13383.0,1.0,07:58,2025-01-01,1,49990.0,5,Lahore,Faisalabad,319.0,820443.0,0,36.0,5.0,6.0,2.0,7.0,1,0,1.0,1,0.0,0.0,1
1459,71752.0,9.0,16:14,2025-02-13,2,41206.0,1,Kuala Lumpur,Islamabad,105.0,909626.0,1,14.0,5.0,8.0,5.0,4.0,1,0,1.0,1,1.0,0.0,1
1460,61792.0,7.0,01:06,2025-02-01,0,92895.0,2,Karachi,Karachi,128.0,176653.0,0,38.0,2.0,13.0,2.0,7.0,1,0,1.0,0,1.0,0.0,1
1461,45796.0,6.0,21:35,2025-03-12,1,90269.0,4,Bangkok,Faisalabad,57.0,628240.0,0,25.0,6.0,2.0,4.0,6.0,1,0,0.0,0,0.0,0.0,0
1462,13382.0,9.0,22:56,2025-01-21,0,47349.0,1,Dubai,Faisalabad,292.0,771820.0,0,4.0,6.0,8.0,5.0,1.0,1,0,0.0,1,1.0,0.0,1
1463,78562.0,1.0,12:22,2025-02-07,1,52710.0,1,Faisalabad,Multan,588.0,362608.0,0,5.0,4.0,6.0,4.0,9.0,0,1,1.0,0,0.0,0.0,1
1464,54460.0,8.0,00:26,2025-03-11,0,98119.0,3,Islamabad,Karachi,225.0,703795.0,1,17.0,3.0,3.0,5.0,3.0,1,0,0.0,0,1.0,0.0,1
1465,20666.0,2.0,19:19,2025-04-03,0,65422.0,2,Kuala Lumpur,Lahore,367.0,326033.0,1,17.0,3.0,5.0,5.0,4.0,1,1,1.0,1,0.0,0.0,1
1466,87240.0,3.0,14:57,2025-02-11,1,49207.0,1,Faisalabad,Faisalabad,8.0,353246.0,0,9.0,1.0,9.0,1.0,6.0,0,1,2.0,0,0.0,1.0,1
1467,88388.0,7.0,14:46,2025-04-25,1,56279.0,0,Faisalabad,Faisalabad,448.0,229259.0,0,19.0,5.0,7.0,3.0,5.0,1,0,2.0,1,0.0,0.0,1
1468,17113.0,7.0,20:13,2025-03-23,0,75184.0,2,Singapore,Faisalabad,201.0,691240.0,0,14.0,3.0,11.0,2.0,4.0,1,1,1.0,1,1.0,0.0,1
1469,59595.0,2.0,00:19,2025-04-07,1,29349.0,2,Karachi,Karachi,504.0,446792.0,0,33.0,4.0,13.0,3.0,7.0,1,1,1.0,0,1.0,0.0,1
1470,57179.0,8.0,23:42,2025-04-08,2,20897.0,2,London,Lahore,123.0,345015.0,0,9.0,1.0,7.0,3.0,3.0,1,1,2.0,1,0.0,0.0,1
1471,23952.0,2.0,21:19,2025-02-25,2,54962.0,3,Karachi,Lahore,98.0,813708.0,0,24.0,6.0,20.0,1.0,8.0,1,0,0.0,1,0.0,0.0,1
1472,53291.0,9.0,19:05,2025-03-21,0,55288.0,2,Islamabad,Faisalabad,586.0,230811.0,1,12.0,7.0,6.0,3.0,9.0,0,1,2.0,1,0.0,0.0,1
1473,47722.0,9.0,18:37,2025-03-18,0,73637.0,4,Bangkok,Faisalabad,459.0,124427.0,0,7.0,5.0,11.0,3.0,5.0,0,0,2.0,0,1.0,1.0,1
1474,39484.0,9.0,09:58,2025-03-21,0,36572.0,5,Kuala Lumpur,Multan,129.0,148794.0,1,34.0,3.0,22.0,5.0,8.0,0,1,2.0,1,1.0,0.0,1
1475,62949.0,1.0,12:22,2025-04-26,2,79218.0,5,London,Islamabad,355.0,945830.0,0,15.0,2.0,9.0,3.0,7.0,1,0,1.0,0,1.0,0.0,1
1476,51993.0,5.0,23:21,2025-01-02,1,94888.0,2,Multan,Karachi,161.0,575570.0,0,10.0,1.0,3.0,2.0,6.0,0,1,0.0,1,1.0,0.0,1
1477,30309.0,8.0,00:43,2025-01-18,2,45701.0,4,Karachi,Karachi,477.0,214959.0,1,22.0,4.0,19.0,3.0,2.0,1,0,0.0,1,0.0,0.0,1
1478,42720.0,7.0,22:01,2025-03-06,1,91665.0,5,Dubai,Lahore,229.0,818071.0,0,36.0,7.0,21.0,3.0,5.0,0,1,2.0,0,1.0,0.0,1
1479,45914.0,4.0,16:43,2025-03-31,1,10029.0,5,Faisalabad,Lahore,78.0,355621.0,1,3.0,5.0,7.0,3.0,8.0,1,1,0.0,1,0.0,1.0,1
1480,52347.0,7.0,01:46,2025-02-25,0,20216.0,3,Dubai,Karachi,591.0,592071.0,1,23.0,1.0,9.0,5.0,1.0,0,1,0.0,0,0.0,0.0,0
1481,19059.0,3.0,12:36,2025-01-16,0,67607.0,2,Islamabad,Islamabad,587.0,486634.0,1,10.0,1.0,19.0,4.0,6.0,0,0,0.0,1,1.0,0.0,1
1482,89173.0,1.0,01:09,2025-03-12,0,86636.0,2,Lahore,Multan,553.0,342202.0,1,20.0,5.0,24.0,1.0,6.0,1,0,1.0,0,1.0,0.0,1
1483,83692.0,9.0,19:41,2025-01-21,1,90626.0,2,Karachi,Multan,467.0,729051.0,0,31.0,2.0,16.0,1.0,7.0,1,1,0.0,1,0.0,0.0,1
1484,43391.0,7.0,05:34,2025-01-13,1,31280.0,1,Singapore,Multan,136.0,952975.0,0,24.0,1.0,11.0,5.0,5.0,0,0,0.0,0,1.0,0.0,0
1485,57263.0,1.0,12:36,2025-01-12,2,75970.0,1,Singapore,Karachi,61.0,795931.0,0,5.0,5.0,2.0,4.0,9.0,1,1,1.0,1,1.0,0.0,1
1486,33151.0,6.0,02:19,2025-01-04,2,32173.0,2,Karachi,Karachi,406.0,993200.0,1,29.0,3.0,11.0,5.0,4.0,1,1,2.0,0,1.0,0.0,1
1487,51385.0,4.0,02:49,2025-03-09,1,87726.0,2,Kuala Lumpur,Faisalabad,483.0,451685.0,0,31.0,3.0,8.0,4.0,9.0,0,0,2.0,1,1.0,0.0,1
1488,70996.0,2.0,21:18,2025-02-12,2,27672.0,0,Faisalabad,Multan,169.0,375684.0,1,35.0,6.0,8.0,3.0,2.0,1,1,1.0,0,0.0,0.0,1
1489,27329.0,5.0,11:39,2025-03-09,0,43992.0,1,Singapore,Faisalabad,94.0,879052.0,0,5.0,7.0,3.0,2.0,5.0,1,0,2.0,1,0.0,0.0,1
1490,86772.0,4.0,17:42,2025-05-01,0,97249.0,0,Karachi,Lahore,442.0,320880.0,0,27.0,2.0,21.0,5.0,6.0,0,1,1.0,0,1.0,0.0,1
1491,99763.0,3.0,23:31,2025-03-19,0,52298.0,3,Faisalabad,Faisalabad,589.0,845334.0,0,36.0,6.0,8.0,4.0,8.0,1,1,0.0,1,0.0,0.0,1
1492,39655.0,7.0,23:07,2025-02-28,2,60935.0,3,London,Islamabad,292.0,799261.0,0,24.0,5.0,7.0,2.0,1.0,1,1,2.0,0,1.0,0.0,1
1493,84162.0,6.0,11:36,2025-03-28,1,82896.0,5,Multan,Faisalabad,197.0,761705.0,1,22.0,6.0,23.0,4.0,5.0,0,1,0.0,0,0.0,0.0,0
1494,45705.0,3.0,01:15,2025-04-09,1,50026.0,5,Karachi,Lahore,501.0,480211.0,0,6.0,3.0,1.0,4.0,8.0,0,1,2.0,1,1.0,0.0,1
1495,14612.0,3.0,21:05,2025-03-01,2,86682.0,1,Dubai,Islamabad,381.0,246309.0,0,25.0,3.0,20.0,2.0,9.0,1,0,2.0,0,0.0,0.0,1
1496,39168.0,3.0,17:32,2025-01-17,0,34616.0,5,Bangkok,Multan,426.0,370389.0,0,15.0,4.0,16.0,1.0,5.0,1,0,1.0,0,1.0,0.0,1
1497,29500.0,2.0,22:37,2025-03-31,1,98433.0,4,Bangkok,Islamabad,471.0,730617.0,0,35.0,2.0,2.0,3.0,4.0,0,0,1.0,1,1.0,0.0,1
1498,97928.0,1.0,07:24,2025-01-27,0,40114.0,0,Dubai,Multan,182.0,321971.0,1,20.0,6.0,5.0,4.0,5.0,0,1,1.0,0,1.0,0.0,1
1499,84627.0,4.0,04:56,2025-04-19,1,43516.0,1,Islamabad,Faisalabad,167.0,959771.0,0,28.0,1.0,12.0,5.0,4.0,1,1,2.0,1,0.0,0.0,1
1500,75038.0,3.0,05:17,2025-01-28,2,61258.0,1,Dubai,Karachi,77.0,766122.0,0,38.0,6.0,9.0,4.0,5.0,1,1,0.0,1,0.0,0.0,1
1501,17061.0,2.0,14:06,2025-03-14,0,48825.0,4,Singapore,Islamabad,396.0,457564.0,1,25.0,3.0,18.0,1.0,5.0,0,0,0.0,1,1.0,0.0,1
1502,48014.0,3.0,04:33,2025-04-28,0,37223.0,5,Singapore,Lahore,178.0,203747.0,0,12.0,4.0,5.0,2.0,4.0,0,0,1.0,1,0.0,0.0,1
1503,10894.0,1.0,13:31,2025-02-27,2,16108.0,2,Faisalabad,Lahore,31.0,510977.0,1,11.0,3.0,18.0,4.0,2.0,1,1,2.0,1,1.0,0.0,1
1504,91191.0,6.0,02:20,2025-04-09,0,60451.0,0,Multan,Karachi,306.0,545528.0,1,24.0,5.0,2.0,5.0,3.0,1,1,0.0,0,0.0,0.0,1
1505,39272.0,9.0,04:47,2025-01-24,2,,4,Islamabad,Faisalabad,314.0,855513.0,0,29.0,3.0,7.0,3.0,7.0,0,0,0.0,0,0.0,0.0,0
1506,69045.0,7.0,11:57,2025-02-17,0,23586.0,2,Islamabad,Lahore,257.0,367853.0,1,29.0,7.0,8.0,1.0,4.0,1,1,1.0,0,1.0,0.0,1
1507,84545.0,9.0,21:57,2025-04-05,2,12582.0,2,London,Islamabad,203.0,563977.0,1,19.0,3.0,6.0,1.0,2.0,1,0,1.0,1,1.0,0.0,1
1508,72853.0,6.0,18:39,2025-02-10,1,43299.0,1,Faisalabad,Islamabad,546.0,355105.0,1,16.0,1.0,24.0,2.0,4.0,1,1,0.0,0,0.0,0.0,1
1509,13182.0,7.0,02:12,2025-03-08,0,20498.0,2,Multan,Islamabad,499.0,906224.0,1,3.0,2.0,22.0,5.0,9.0,1,1,1.0,1,1.0,0.0,1
1510,95313.0,9.0,04:18,2025-01-19,2,21955.0,2,Multan,Lahore,476.0,835410.0,1,9.0,7.0,1.0,5.0,4.0,1,0,1.0,0,1.0,0.0,1
1511,59306.0,6.0,22:21,2025-01-16,0,10530.0,5,Bangkok,Multan,493.0,249729.0,1,7.0,6.0,14.0,1.0,2.0,0,0,2.0,1,0.0,0.0,1
1512,21741.0,5.0,15:43,2025-04-12,2,31462.0,3,Faisalabad,Karachi,236.0,487900.0,0,18.0,3.0,21.0,3.0,6.0,1,0,0.0,0,1.0,0.0,1
1513,76214.0,1.0,19:27,2025-01-10,2,12385.0,1,Multan,Lahore,11.0,556221.0,1,20.0,5.0,3.0,5.0,2.0,0,0,2.0,0,1.0,0.0,1
1514,92628.0,2.0,00:13,2025-01-04,0,93886.0,5,Kuala Lumpur,Karachi,378.0,309848.0,0,20.0,3.0,1.0,2.0,5.0,1,1,0.0,1,1.0,0.0,1
1515,43095.0,3.0,05:04,2025-02-01,1,77264.0,5,Faisalabad,Faisalabad,12.0,906030.0,1,16.0,2.0,3.0,5.0,9.0,1,0,1.0,0,1.0,0.0,1
1516,46978.0,6.0,16:00,2025-04-22,1,48117.0,5,Kuala Lumpur,Faisalabad,415.0,116255.0,0,36.0,7.0,3.0,5.0,8.0,1,1,0.0,0,1.0,0.0,1
1517,93891.0,8.0,22:38,2025-03-23,0,37398.0,3,Karachi,Lahore,425.0,317956.0,1,3.0,1.0,7.0,4.0,4.0,1,0,0.0,1,0.0,0.0,1
1518,34531.0,9.0,11:34,2025-04-25,1,69743.0,2,Bangkok,Islamabad,119.0,795478.0,1,37.0,2.0,21.0,4.0,3.0,0,0,2.0,0,0.0,0.0,0
1519,41917.0,7.0,21:42,2025-04-21,1,70663.0,4,Kuala Lumpur,Islamabad,475.0,859928.0,0,13.0,7.0,16.0,4.0,3.0,0,0,2.0,1,0.0,0.0,1
1520,51902.0,2.0,12:13,2025-02-24,0,40929.0,3,Dubai,Islamabad,316.0,627267.0,1,7.0,5.0,2.0,2.0,3.0,1,1,1.0,1,0.0,0.0,1
1521,79473.0,1.0,02:28,2025-02-24,1,75365.0,5,Kuala Lumpur,Faisalabad,112.0,857426.0,1,19.0,6.0,14.0,4.0,4.0,0,0,2.0,0,1.0,0.0,1
1522,81465.0,2.0,06:42,2025-02-06,-1,31624.0,2,Karachi,Multan,191.0,371571.0,0,7.0,7.0,8.0,5.0,3.0,0,1,2.0,0,1.0,0.0,1
1523,81572.0,4.0,05:09,2025-04-02,2,42886.0,4,Islamabad,Lahore,596.0,404950.0,0,11.0,6.0,2.0,3.0,4.0,1,0,0.0,1,1.0,0.0,1
1524,84507.0,7.0,05:27,2025-04-07,2,86451.0,0,Dubai,Karachi,232.0,345229.0,0,3.0,7.0,17.0,3.0,1.0,1,0,2.0,1,0.0,0.0,1
1525,76701.0,3.0,08:45,2025-04-26,0,52038.0,0,Kuala Lumpur,Faisalabad,142.0,619303.0,0,36.0,1.0,14.0,1.0,7.0,0,0,2.0,0,0.0,0.0,0
1526,69027.0,9.0,19:31,2025-04-03,0,50422.0,1,Kuala Lumpur,Multan,439.0,148003.0,0,9.0,3.0,9.0,4.0,2.0,1,1,2.0,0,0.0,0.0,1
1527,52257.0,4.0,06:21,2025-04-23,0,53313.0,1,Singapore,Multan,383.0,384907.0,1,5.0,1.0,20.0,5.0,4.0,0,0,1.0,1,1.0,0.0,1
1528,88379.0,9.0,13:22,2025-04-29,0,33730.0,4,Kuala Lumpur,Lahore,474.0,371217.0,0,32.0,7.0,2.0,2.0,1.0,1,0,2.0,1,1.0,0.0,1
1529,33725.0,1.0,06:36,2025-02-13,2,11934.0,4,Islamabad,Faisalabad,401.0,102935.0,0,9.0,1.0,19.0,3.0,6.0,0,0,1.0,0,1.0,0.0,1
1530,66588.0,9.0,23:04,2025-02-18,1,16020.0,5,Bangkok,Lahore,541.0,280953.0,1,34.0,6.0,3.0,4.0,6.0,1,0,1.0,0,1.0,1.0,1
1531,52825.0,5.0,17:56,2025-02-25,0,68099.0,4,Multan,Islamabad,380.0,461630.0,0,33.0,2.0,11.0,3.0,5.0,1,1,1.0,1,1.0,0.0,1
1532,20302.0,5.0,22:49,2025-04-21,2,14627.0,4,Dubai,Faisalabad,21.0,982824.0,0,5.0,3.0,13.0,5.0,2.0,1,1,2.0,1,0.0,0.0,1
1533,47242.0,2.0,10:51,2025-01-20,1,33457.0,2,Islamabad,Faisalabad,548.0,262471.0,1,19.0,2.0,20.0,5.0,3.0,1,0,2.0,0,1.0,0.0,1
1534,85715.0,1.0,11:02,2025-03-13,2,41110.0,0,Dubai,Multan,32.0,445840.0,0,10.0,4.0,23.0,1.0,6.0,0,1,1.0,1,0.0,0.0,1
1535,65118.0,5.0,20:55,2025-01-01,2,81770.0,0,Multan,Multan,328.0,796160.0,0,13.0,6.0,5.0,4.0,6.0,1,0,2.0,0,0.0,0.0,1
1536,12679.0,7.0,15:16,2025-01-07,2,30025.0,0,Lahore,Islamabad,316.0,601750.0,0,28.0,3.0,13.0,2.0,7.0,0,1,0.0,0,1.0,0.0,1
1537,76421.0,7.0,22:52,2025-04-06,1,99127.0,4,Bangkok,Multan,438.0,443708.0,1,21.0,4.0,22.0,4.0,6.0,0,0,0.0,0,0.0,0.0,0
1538,97791.0,4.0,08:44,2025-04-13,0,19181.0,3,Lahore,Multan,19.0,161368.0,0,18.0,3.0,14.0,3.0,4.0,0,0,0.0,1,1.0,0.0,1
1539,62145.0,9.0,14:15,2025-03-15,0,12067.0,3,Singapore,Faisalabad,278.0,255571.0,1,14.0,3.0,20.0,5.0,5.0,0,1,0.0,0,0.0,0.0,0
1540,86375.0,4.0,14:09,2025-03-25,0,54899.0,4,Lahore,Karachi,54.0,919544.0,0,20.0,7.0,13.0,5.0,8.0,0,1,0.0,1,0.0,0.0,1
1541,72133.0,7.0,04:42,2025-02-13,1,80523.0,0,Faisalabad,Karachi,60.0,753617.0,1,23.0,4.0,19.0,2.0,9.0,1,0,2.0,1,0.0,1.0,1
1542,25908.0,4.0,09:57,2025-02-21,0,25417.0,3,Multan,Lahore,39.0,920068.0,0,8.0,1.0,21.0,5.0,6.0,1,1,1.0,1,1.0,0.0,1
1543,88251.0,9.0,16:14,2025-01-09,2,69083.0,0,Lahore,Lahore,450.0,681209.0,0,3.0,3.0,5.0,2.0,4.0,0,1,1.0,0,0.0,0.0,1
1544,62984.0,8.0,10:07,2025-04-12,0,29491.0,1,Lahore,Karachi,334.0,344785.0,0,8.0,7.0,18.0,5.0,7.0,1,0,2.0,0,0.0,0.0,1
1545,60675.0,9.0,12:07,2025-03-22,0,75978.0,3,Faisalabad,Islamabad,69.0,710090.0,1,37.0,5.0,16.0,3.0,8.0,0,0,2.0,0,1.0,0.0,1
1546,85824.0,6.0,18:15,2025-02-06,1,98357.0,4,Bangkok,Karachi,215.0,643892.0,0,7.0,7.0,18.0,3.0,7.0,1,1,0.0,1,1.0,0.0,1
1547,17476.0,8.0,11:08,2025-01-23,1,89774.0,2,London,Karachi,321.0,345278.0,0,19.0,6.0,15.0,4.0,3.0,0,0,1.0,1,1.0,0.0,1
1548,54232.0,1.0,19:04,2025-04-08,1,25612.0,1,Dubai,Multan,565.0,725038.0,0,8.0,4.0,24.0,3.0,9.0,0,1,0.0,1,0.0,0.0,1
1549,98939.0,6.0,13:40,2025-03-02,2,83348.0,3,Faisalabad,Karachi,364.0,549841.0,0,8.0,1.0,1.0,1.0,2.0,0,1,1.0,1,0.0,0.0,1
1550,34372.0,4.0,09:39,2025-03-25,1,29686.0,5,Islamabad,Karachi,426.0,211479.0,0,7.0,2.0,5.0,4.0,1.0,1,0,0.0,0,1.0,0.0,1
1551,26954.0,1.0,09:50,2025-04-19,1,24575.0,3,Multan,Lahore,572.0,946890.0,0,36.0,6.0,17.0,2.0,5.0,1,0,0.0,0,0.0,1.0,0
1552,95749.0,2.0,14:52,2025-04-15,2,38184.0,5,Multan,Multan,401.0,683686.0,0,6.0,2.0,4.0,4.0,8.0,0,0,2.0,1,0.0,1.0,1
1553,57195.0,3.0,13:00,2025-03-15,1,74081.0,3,London,Lahore,417.0,274151.0,1,28.0,4.0,19.0,3.0,3.0,1,0,0.0,1,1.0,0.0,1
1554,44601.0,3.0,05:34,2025-03-21,1,59361.0,3,Singapore,Multan,537.0,937737.0,1,22.0,4.0,20.0,4.0,9.0,1,0,0.0,0,0.0,0.0,0
1555,98800.0,7.0,15:19,2025-03-05,2,97758.0,2,Kuala Lumpur,Lahore,185.0,997376.0,1,4.0,6.0,22.0,1.0,1.0,1,0,1.0,0,0.0,0.0,1
1556,76838.0,6.0,13:23,2025-03-20,2,19205.0,2,Lahore,Multan,149.0,346681.0,1,18.0,3.0,23.0,3.0,4.0,1,1,2.0,0,1.0,1.0,1
1557,69212.0,7.0,09:05,2025-02-25,1,75254.0,2,Lahore,Lahore,410.0,353805.0,0,17.0,3.0,17.0,4.0,3.0,0,0,0.0,0,1.0,0.0,0
1558,73194.0,8.0,13:19,2025-01-05,1,32005.0,5,London,Multan,367.0,382679.0,1,34.0,1.0,18.0,4.0,6.0,1,1,2.0,0,0.0,1.0,1
1559,72045.0,7.0,13:33,2025-04-10,2,88641.0,2,Dubai,Faisalabad,219.0,692205.0,1,37.0,7.0,6.0,4.0,8.0,1,0,2.0,0,0.0,0.0,1
1560,69373.0,4.0,22:19,2025-02-13,2,94633.0,3,Lahore,Lahore,60.0,879640.0,1,6.0,4.0,21.0,4.0,1.0,0,1,0.0,0,1.0,0.0,1
1561,21667.0,5.0,04:25,2025-02-11,1,95240.0,3,Karachi,Lahore,597.0,151304.0,0,20.0,6.0,18.0,2.0,9.0,0,0,2.0,0,0.0,0.0,0
1562,94329.0,9.0,09:47,2025-01-21,1,88688.0,4,Karachi,Multan,103.0,450986.0,0,10.0,3.0,3.0,4.0,4.0,1,0,0.0,1,1.0,0.0,1
1563,78871.0,9.0,09:35,2025-01-24,1,37445.0,2,Multan,Faisalabad,258.0,306096.0,1,38.0,5.0,21.0,2.0,5.0,1,0,2.0,1,1.0,0.0,1
1564,12628.0,2.0,21:28,2025-02-06,2,61460.0,4,Singapore,Multan,334.0,731488.0,1,22.0,7.0,11.0,5.0,6.0,1,0,0.0,0,0.0,0.0,0
1565,21750.0,4.0,16:20,2025-02-26,0,64542.0,5,Faisalabad,Karachi,7.0,760978.0,0,7.0,7.0,5.0,4.0,6.0,1,1,1.0,1,1.0,1.0,1
1566,43909.0,4.0,02:46,2025-02-16,0,65958.0,2,Bangkok,Lahore,406.0,409848.0,1,24.0,1.0,5.0,5.0,5.0,1,0,2.0,0,1.0,0.0,1
1567,69178.0,7.0,11:51,2025-03-24,0,54210.0,3,Dubai,Islamabad,442.0,215026.0,0,29.0,5.0,16.0,2.0,3.0,1,1,1.0,0,0.0,0.0,1
1568,31031.0,5.0,22:10,2025-01-18,2,19619.0,5,Lahore,Islamabad,400.0,364286.0,0,14.0,2.0,1.0,1.0,4.0,0,0,2.0,1,1.0,0.0,1
1569,50225.0,6.0,21:34,2025-02-05,1,23455.0,5,Dubai,Faisalabad,258.0,726733.0,1,24.0,4.0,15.0,1.0,3.0,1,1,2.0,1,1.0,0.0,1
1570,85204.0,6.0,00:54,2025-03-19,1,77403.0,5,Kuala Lumpur,Faisalabad,300.0,417027.0,0,6.0,3.0,19.0,2.0,7.0,0,0,0.0,0,1.0,0.0,0
1571,91215.0,3.0,20:33,2025-03-11,2,88732.0,5,Faisalabad,Islamabad,507.0,895676.0,1,5.0,1.0,14.0,3.0,3.0,0,0,0.0,0,1.0,0.0,0
1572,18876.0,2.0,21:39,2025-03-23,2,24392.0,5,Bangkok,Karachi,310.0,606490.0,0,37.0,2.0,6.0,2.0,3.0,1,0,1.0,0,1.0,0.0,1
1573,86696.0,5.0,00:29,2025-04-05,0,95919.0,4,Kuala Lumpur,Multan,342.0,804967.0,1,30.0,5.0,22.0,1.0,4.0,0,0,2.0,1,1.0,0.0,1
1574,52332.0,4.0,20:07,2025-04-06,0,56466.0,0,Bangkok,Lahore,555.0,957497.0,0,31.0,3.0,9.0,5.0,2.0,1,0,1.0,0,1.0,0.0,1
1575,80564.0,7.0,15:28,2025-02-11,1,59704.0,2,Dubai,Faisalabad,569.0,984815.0,0,15.0,5.0,8.0,4.0,5.0,0,1,2.0,1,0.0,0.0,1
1576,97923.0,1.0,11:45,2025-01-25,0,60860.0,1,Lahore,Islamabad,51.0,289695.0,1,11.0,2.0,12.0,5.0,2.0,1,1,0.0,1,0.0,0.0,1
1577,11929.0,3.0,19:31,2025-04-06,0,78225.0,5,Karachi,Lahore,99.0,183802.0,1,27.0,3.0,6.0,4.0,5.0,1,1,1.0,1,1.0,1.0,1
1578,65654.0,9.0,02:49,2025-01-01,2,10172.0,1,Islamabad,Multan,164.0,752919.0,1,12.0,1.0,8.0,3.0,2.0,1,1,1.0,0,0.0,0.0,1
1579,62604.0,8.0,22:40,2025-02-08,2,33044.0,3,London,Faisalabad,452.0,749092.0,1,24.0,6.0,12.0,2.0,5.0,0,0,1.0,1,1.0,0.0,1
1580,97212.0,6.0,14:24,2025-03-25,2,13901.0,5,Singapore,Multan,2.0,771853.0,0,3.0,2.0,15.0,1.0,3.0,1,0,0.0,0,1.0,0.0,1
1581,32715.0,2.0,04:57,2025-03-14,1,71579.0,4,Lahore,Multan,582.0,935886.0,1,22.0,2.0,5.0,3.0,6.0,1,0,2.0,0,1.0,0.0,1
1582,38647.0,7.0,19:25,2025-02-03,1,42941.0,1,Karachi,Multan,37.0,856312.0,1,29.0,1.0,11.0,3.0,3.0,0,0,1.0,1,0.0,0.0,1
1583,51318.0,7.0,10:03,2025-04-20,0,31223.0,4,London,Karachi,396.0,762312.0,1,34.0,4.0,6.0,3.0,9.0,0,0,1.0,0,1.0,0.0,1
